timestep,demand_BBEL_FIN,demand_BEEL_FIN,BESOLPV_P,BBSOLPV_P,BBWIND_P,BEWIND_P,BBRORHYD_P
2122,2216.468360658690,1922.633279732570,0.11,0.1612,0.4839,0.5187,0.45
2123,2166.441488568600,1879.238422008190,0.1504,0.178,0.4682,0.5398,0.45
2124,2086.884865591980,1810.228544099300,0.1425,0.1643,0.4306,0.5211,0.45
2125,2060.829203045050,1787.627055701190,0.1135,0.1471,0.3914,0.4481,0.45
2126,2025.740910815180,1757.190384658390,0.0941,0.1141,0.3152,0.3263,0.45
2127,2001.769701272000,1736.397015332130,0.0621,0.0749,0.2216,0.1953,0.45
2128,2008.023060283270,1741.821372547680,0.0232,0.0281,0.1792,0.159,0.45
2129,2010.107513287020,1743.629491619530,0,0,0.1947,0.197,0.45
2130,2036.163175833950,1766.230980017640,0,0,0.216,0.233,0.45
2131,2014.102714877550,1747.095053173900,0,0,0.204,0.2049,0.45
2132,1854.120946839410,1608.321914409510,0,0,0.1925,0.1821,0.45
2133,1740.691962551780,1509.930101583070,0,0,0.1976,0.21,0.45
2134,1644.633419962110,1426.605947688710,0,0,0.2084,0.2419,0.45
2135,1518.871422068940,1317.516097020500,0,0,0.1896,0.2336,0.45
2136,1446.610384605460,1254.834635863070,0,0,0.1635,0.2027,0.45
2137,1454.253378952560,1261.464405793180,0,0,0.1275,0.15,0.45
2138,1479.266814997610,1283.161834655370,0,0,0.0963,0.0883,0.45
2139,1538.500021187630,1334.542551613740,0,0,0.0885,0.0541,0.45
2140,1638.380060950860,1421.181590473160,0,0,0.1086,0.0596,0.45
2141,1783.249544711780,1546.845865966650,0.0029,0.0063,0.1302,0.0926,0.45
2142,1986.831121411780,1723.438828650560,0.0172,0.022,0.1454,0.1609,0.45
2143,2081.847437499570,1805.858923008990,0.0301,0.0389,0.1868,0.2136,0.45
2144,2099.565288031480,1821.227935119700,0.0321,0.0532,0.2535,0.2613,0.45
2145,2164.009626730880,1877.128949757700,0.0534,0.0829,0.3051,0.3571,0.45
2146,2214.557612071930,1920.975837250040,0.1206,0.1458,0.3389,0.345,0.45
2147,2211.083523732330,1917.962305463620,0.1649,0.1996,0.3699,0.4281,0.45
2148,2155.150701464940,1869.444443702350,0.2055,0.2317,0.3589,0.3903,0.45
2149,2103.386785205030,1824.542820084760,0.2402,0.2477,0.3333,0.3737,0.45
2150,2077.852235909040,1802.393361454620,0.2014,0.2128,0.3039,0.3324,0.45
2151,1986.483712577810,1723.137475471910,0.1131,0.1273,0.2483,0.2496,0.45
2152,1970.850315049650,1709.576582433040,0.0374,0.0427,0.2,0.2114,0.45
2153,2018.619029719020,1751.012644496240,0.0003,0.0004,0.209,0.2314,0.45
2154,2032.689087494370,1763.217448231230,0,0,0.2375,0.2466,0.45
2155,2042.590239262200,1771.806013822510,0,0,0.2554,0.2501,0.45
2156,1869.233231116630,1621.430777680410,0,0,0.2372,0.2371,0.45
2157,1781.686204958950,1545.489776662770,0,0,0.2111,0.2141,0.45
2158,1635.948199113140,1419.072118222670,0,0,0.183,0.1927,0.45
2159,1537.110385851790,1333.337138899170,0,0,0.16,0.1641,0.45
2160,1472.666047152390,1277.436124261180,0,0,0.1396,0.1301,0.45
2161,1435.840710752730,1245.492687325180,0,0,0.1155,0.0896,0.45
2162,1458.943398211010,1265.532673704840,0,0,0.0928,0.0559,0.45
2163,1531.204435674490,1328.214134862270,0,0,0.0758,0.0423,0.45
2164,1648.107508301710,1429.619479475120,0,0,0.058,0.036,0.45
2165,1831.191963798120,1588.432604619180,0.0178,0.0155,0.0335,0.0257,0.45
2166,1969.460679713820,1708.371169718480,0.0797,0.0701,0.0131,0.0057,0.45
2167,2035.468358166040,1765.628273660360,0.1867,0.1868,0.011,0.004,0.45
2168,2073.857034318510,1798.927799900240,0.3243,0.3546,0.0097,0.0031,0.45
2169,2127.705403582160,1845.637542589660,0.3841,0.4344,0.0172,0.0097,0.45
2170,2177.211162421320,1888.580370546070,0.3484,0.4264,0.0221,0.0114,0.45
2171,2108.076804463470,1828.611087996420,0.408,0.4437,0.0174,0.0077,0.45
2172,2054.923252867750,1782.504051664280,0.3517,0.399,0.0122,0.0039,0.45
2173,2052.665095447000,1780.545256003100,0.2144,0.2601,0.0131,0.006,0.45
2174,2033.036496328320,1763.518801409860,0.0639,0.1046,0.0244,0.019,0.45
2175,1990.305209751360,1726.452360436970,0.0273,0.0394,0.0467,0.0181,0.45
2176,2012.018261873800,1745.286934102060,0.0297,0.0301,0.0536,0.0083,0.45
2177,2033.036496328320,1763.518801409860,0,0,0.0557,0.0214,0.45
2178,2049.191007107420,1777.531724216690,0,0,0.0661,0.0521,0.45
2179,2021.398300390700,1753.423469925390,0,0,0.0855,0.1,0.45
2180,1870.449162035490,1622.485513805660,0,0,0.1088,0.1591,0.45
2181,1773.174688526960,1538.106623786050,0,0,0.1052,0.1416,0.45
2182,1643.070080209300,1425.249858384830,0,0,0.0876,0.0737,0.45
2183,1549.269695040360,1343.884500151630,0,0,0.0682,0.0521,0.45
2184,1499.937640618170,1301.092348784540,0,0,0.0661,0.0399,0.45
2185,1470.407889731650,1275.477328600010,0,0,0.0553,0.0129,0.45
2186,1521.303283906650,1319.625569270990,0,0,0.0396,0.0007,0.45
2187,1573.762017834470,1365.129899245840,0,0,0.0373,0.0006,0.45
2188,1684.585435867400,1461.261563232470,0,0,0.0416,0.0116,0.45
2189,1872.359910622260,1624.142956288190,0.0129,0.0188,0.0406,0.0354,0.45
2190,1995.690046677720,1731.123334705910,0.0569,0.0769,0.0207,0.0234,0.45
2191,2068.993310643080,1794.708855399250,0.1851,0.1882,0.0202,0.0136,0.45
2192,2085.147821422180,1808.721778206080,0.3795,0.3498,0.0299,0.0219,0.45
2193,2131.700605172700,1849.103104144050,0.458,0.5052,0.0424,0.0344,0.45
2194,2197.881988041890,1906.510884675240,0.4941,0.5723,0.047,0.0453,0.45
2195,2145.944367365010,1861.458584468340,0.4955,0.5821,0.0508,0.048,0.45
2196,2015.666054630380,1748.451142477800,0.4639,0.5492,0.0525,0.0479,0.45
2197,1949.484671761170,1691.043361946590,0.3984,0.4718,0.0479,0.0389,0.45
2198,1907.274498435160,1654.428950741660,0.2638,0.3271,0.0375,0.0277,0.45
2199,1858.984670514850,1612.540858910500,0.1234,0.158,0.0249,0.0153,0.45
2200,1861.590236769540,1614.801007750310,0.0364,0.0476,0.0165,0.0087,0.45
2201,1906.405976350250,1653.675567795050,0.0004,0.0008,0.013,0.0054,0.45
2202,1941.841677414080,1684.413592016490,0,0,0.0105,0.0037,0.45
2203,1983.183328655200,1720.274620274820,0,0,0.0082,0.0026,0.45
2204,1825.459718037790,1583.460277171590,0,0,0.0135,0.008,0.45
2205,1728.011540112280,1498.930710562660,0,0,0.0346,0.0276,0.45
2206,1616.145895577480,1401.894987040100,0,0,0.0681,0.0714,0.45
2207,1511.749540972780,1311.338356858350,0,0,0.0976,0.1111,0.45
2208,1416.559520468000,1228.767585910580,0,0,0.1143,0.1213,0.45
2209,1378.518253149490,1195.769412849340,0,0,0.1254,0.122,0.45
2210,1397.625739017230,1212.343837674620,0,0,0.1325,0.1184,0.45
2211,1424.549923649060,1235.698709019340,0,0,0.1358,0.1164,0.45
2212,1407.005777534130,1220.480373497940,0.0001,0.0001,0.1507,0.1327,0.45
2213,1390.156449087110,1205.864744333830,0.0511,0.0591,0.141,0.139,0.45
2214,1495.942439027640,1297.626787230160,0.1578,0.1745,0.0616,0.0639,0.45
2215,1691.881021380550,1467.589979983940,0.2588,0.295,0.0712,0.0707,0.45
2216,1777.517298951450,1541.873538519070,0.3328,0.3991,0.2185,0.2144,0.45
2217,1788.634381638140,1551.516840235600,0.3966,0.4766,0.274,0.2773,0.45
2218,1829.976032879260,1587.377868493930,0.4707,0.5376,0.3155,0.3391,0.45
2219,1800.967395243690,1562.214878077370,0.4775,0.5559,0.3497,0.4006,0.45
2220,1695.007700886170,1470.302158591720,0.4424,0.5266,0.3549,0.4189,0.45
2221,1655.576798231820,1436.098572815920,0.3771,0.4532,0.3262,0.3759,0.45
2222,1633.516337275420,1416.962645972180,0.2877,0.3485,0.2731,0.2994,0.45
2223,1592.000981617330,1380.950941124520,0.1834,0.2249,0.2047,0.2147,0.45
2224,1572.546086915620,1364.075163120600,0.0796,0.0966,0.198,0.2124,0.45
2225,1665.477949999650,1444.687138407200,0.0031,0.0039,0.2733,0.294,0.45
2226,1660.093113073290,1440.016164138260,0,0,0.35,0.378,0.45
2227,1663.046088161940,1442.577666156700,0,0,0.3868,0.4227,0.45
2228,1547.706355287550,1342.528410847730,0,0,0.3813,0.4281,0.45
2229,1470.581594148630,1275.628005189330,0,0,0.3411,0.3929,0.45
2230,1376.781208979690,1194.262646956140,0,0,0.2886,0.3091,0.45
2231,1285.933798899400,1115.458790741390,0,0,0.2423,0.2611,0.45
2232,1227.916523628240,1065.132809908270,0,0,0.1995,0.243,0.45
2233,1190.048960726700,1032.285313436350,0,0,0.1757,0.2173,0.45
2234,1185.706350302220,1028.518398703330,0,0,0.157,0.1799,0.45
2235,1208.287924509560,1048.106355315020,0,0,0.1443,0.159,0.45
2236,1230.695794299910,1067.543635337400,0,0,0.1411,0.1554,0.45
2237,1226.005775041470,1063.475367425740,0.034,0.0403,0.1031,0.1021,0.45
2238,1293.924202080460,1122.389913850150,0.1181,0.1376,0.0383,0.028,0.45
2239,1455.295605454440,1262.368465329110,0.223,0.2591,0.018,0.0107,0.45
2240,1582.099829849480,1372.362375533240,0.3131,0.3606,0.0284,0.0163,0.45
2241,1623.615185507590,1408.374080380900,0.3783,0.4298,0.0391,0.0239,0.45
2242,1718.284092761430,1490.492821560700,0.3918,0.4423,0.0535,0.04,0.45
2243,1622.920367839670,1407.771374023620,0.307,0.381,0.0596,0.052,0.45
2244,1559.170846808190,1352.473065742910,0.2204,0.3089,0.057,0.051,0.45
2245,1466.412688141120,1272.011767045630,0.156,0.2314,0.046,0.0391,0.45
2246,1457.553762875170,1264.327260990280,0.1338,0.1661,0.0333,0.024,0.45
2247,1430.282169409380,1240.671036466920,0.0897,0.1034,0.026,0.0144,0.45
2248,1477.356066410830,1281.504392172840,0.0416,0.045,0.034,0.013,0.45
2249,1570.461633911860,1362.267044048750,0.0013,0.0014,0.0499,0.0156,0.45
2250,1614.756260241630,1400.689574325540,0,0,0.0647,0.0214,0.45
2251,1669.994264841120,1448.604729729540,0,0,0.0732,0.0283,0.45
2252,1583.489465185330,1373.567788247810,0,0,0.0738,0.031,0.45
2253,1527.730347334900,1325.200603075850,0,0,0.0676,0.0291,0.45
2254,1438.098868173460,1247.451482986350,0,0,0.0542,0.02,0.45
2255,1351.420364100680,1172.263864915310,0,0,0.0349,0.0079,0.45
2256,1292.881975578580,1121.485854314220,0,0,0.0182,0.0001,0.45
2257,1258.488501016640,1091.651889628720,0,0,0.0099,0,0.45
2258,1269.431879286350,1101.144514755920,0,0,0.0079,0,0.45
2259,1352.115181768600,1172.866571272590,0,0,0.011,0.0014,0.45
2260,1521.824397157590,1320.077599038950,0,0,0.0217,0.0119,0.45
2261,1799.925168741800,1561.310818541440,0.0236,0.0291,0.0346,0.016,0.45
2262,1978.493309396760,1716.206352363160,0.0588,0.0793,0.0255,0.0084,0.45
2263,2034.599836081140,1764.874890713760,0.0888,0.126,0.0089,0.0009,0.45
2264,2025.740910815180,1757.190384658390,0.1426,0.1824,0.0025,0,0.45
2265,2101.128627784300,1822.584024423600,0.2206,0.2529,0.0031,0.002,0.45
2266,2093.311929020220,1815.803577904170,0.2739,0.3071,0.0069,0.0067,0.45
2267,2087.058570008950,1810.379220688610,0.2827,0.3058,0.0066,0.0031,0.45
2268,2046.759145269700,1775.422251966200,0.2451,0.2596,0.0048,0.0006,0.45
2269,2037.726515586780,1767.587069321530,0.1701,0.191,0.0041,0.0001,0.45
2270,2026.088319649150,1757.491737837040,0.1023,0.1248,0.0048,0.0001,0.45
2271,1955.564326355460,1696.317042572830,0.0581,0.0709,0.0042,0.0001,0.45
2272,1942.362790665010,1684.865621784440,0.0205,0.0263,0.004,0,0.45
2273,1959.559527945990,1699.782604127200,0.0004,0.0008,0.0058,0,0.45
2274,1987.525939079700,1724.041535007840,0,0,0.0081,0,0.45
2275,1999.337839434300,1734.287543081650,0,0,0.0125,0.0001,0.45
2276,1862.979872105380,1616.006420464870,0,0,0.0216,0.0004,0.45
2277,1689.796568376780,1465.781860912090,0,0,0.0357,0.0039,0.45
2278,1549.617103874320,1344.185853330260,0,0,0.0491,0.0201,0.45
2279,1459.811920295900,1266.286056651450,0,0,0.0632,0.0559,0.45
2280,1411.348387958620,1224.247288230960,0,0,0.08,0.1026,0.45
2281,1391.198675588990,1206.768803869760,0,0,0.094,0.1471,0.45
2282,1410.306161456740,1223.343228695040,0,0,0.1068,0.182,0.45
2283,1474.403091322180,1278.942890154390,0,0,0.1117,0.1926,0.45
2284,1627.610387098120,1411.839641935280,0.0001,0.0003,0.1078,0.1856,0.45
2285,1840.398297898030,1596.418463853170,0.0518,0.058,0.067,0.1144,0.45
2286,1977.798491728840,1715.603646005880,0.154,0.1708,0.019,0.0247,0.45
2287,2046.064327601780,1774.819545608920,0.2587,0.2849,0.0087,0.0066,0.45
2288,2059.960680960160,1786.873672754590,0.3345,0.3662,0.0023,0.0001,0.45
2289,2112.766823721930,1832.679355908090,0.3546,0.4011,0.0015,0.0019,0.45
2290,2108.945326548380,1829.364470943030,0.3056,0.3867,0.0027,0.006,0.45
2291,2061.871429546930,1788.531115237120,0.2847,0.3881,0.004,0.0103,0.45
2292,2025.046093147260,1756.587678301110,0.3066,0.3792,0.0051,0.0104,0.45
2293,2012.365670707770,1745.588287280710,0.2862,0.3306,0.0064,0.0107,0.45
2294,1975.019221057160,1713.192820576740,0.206,0.2379,0.0111,0.0161,0.45
2295,1924.297531299150,1669.195256495090,0.11,0.1247,0.0237,0.0344,0.45
2296,1948.616149676280,1690.289978999990,0.0345,0.0389,0.0606,0.0901,0.45
2297,1990.826323002310,1726.904390204930,0.0006,0.0009,0.1337,0.2059,0.45
2298,2024.872388730290,1756.437001711800,0,0,0.2175,0.2447,0.45
2299,2011.149739788910,1744.533551155460,0,0,0.2656,0.222,0.45
2300,1740.344553717830,1509.628748404440,0,0,0.2766,0.2717,0.45
2301,1721.063363433100,1492.903646989830,0,0,0.2946,0.2944,0.45
2302,1616.493304411430,1402.196340218750,0,0,0.3085,0.3297,0.45
2303,1502.369502455890,1303.201821035030,0,0,0.3185,0.372,0.45
2304,1386.161247496580,1202.399182779460,0,0,0.2924,0.3237,0.45
2305,1366.880057211860,1185.674081364850,0,0,0.2313,0.2119,0.45
2306,1419.686199973630,1231.479764518360,0,0,0.183,0.1389,0.45
2307,1476.661248742920,1280.901685815560,0,0,0.1547,0.1179,0.45
2308,1623.441481090620,1408.223403791570,0,0,0.1401,0.1264,0.45
2309,1838.313844894280,1594.610344781330,0.0379,0.0404,0.1496,0.1461,0.45
2310,2020.703482722790,1752.820763568090,0.1598,0.1674,0.2112,0.2293,0.45
2311,2046.064327601780,1774.819545608920,0.2799,0.3187,0.3076,0.3603,0.45
2312,2026.609432900090,1757.943767605010,0.3667,0.42,0.3646,0.4029,0.45
2313,2138.822486268860,1855.280844306200,0.4212,0.484,0.3754,0.3853,0.45
2314,2237.834003947180,1941.166500219010,0.4236,0.4896,0.3605,0.3536,0.45
2315,2162.098878144110,1875.471507275170,0.3728,0.4366,0.3409,0.3271,0.45
2316,2105.471238208780,1826.350939156610,0.3159,0.3748,0.3168,0.2894,0.45
2317,2092.617111352310,1815.200871546880,0.2887,0.3408,0.2943,0.2604,0.45
2318,2026.088319649150,1757.491737837040,0.236,0.2851,0.2693,0.2247,0.45
2319,2001.422292438050,1736.095662153500,0.1612,0.1973,0.2285,0.1757,0.45
2320,1990.652618585310,1726.753713615600,0.0729,0.0874,0.187,0.1289,0.45
2321,2021.224595973710,1753.272793336050,0.0059,0.0066,0.2258,0.1779,0.45
2322,1969.808088547770,1708.672522897110,0,0,0.3143,0.3207,0.45
2323,1909.185247021930,1656.086393224190,0,0,0.3928,0.4807,0.45
2324,1841.440524399920,1597.322523389100,0,0,0.4338,0.5457,0.45
2325,1719.326319263310,1491.396881096620,0,0,0.4404,0.5514,0.45
2326,1584.184282853250,1374.170494605090,0,0,0.4337,0.5626,0.45
2327,1488.646853514500,1291.298370478690,0,0,0.4285,0.5333,0.45
2328,1420.728426475510,1232.383824054280,0,0,0.3985,0.4648,0.45
2329,1406.832073117150,1220.329696908620,0,0,0.3664,0.3809,0.45
2330,1455.816718705370,1262.820495097070,0,0,0.3447,0.3819,0.45
2331,1518.002899984040,1316.762714073890,0,0,0.3004,0.2991,0.45
2332,1666.520176501540,1445.591197943130,0.0009,0.001,0.2411,0.2284,0.45
2333,1853.426129171500,1607.719208052230,0.0525,0.058,0.1563,0.1457,0.45
2334,1973.629585721320,1711.987407862170,0.1531,0.1749,0.1368,0.1309,0.45
2335,2043.806170181060,1772.860749947760,0.2663,0.3026,0.1563,0.135,0.45
2336,2036.857993501870,1766.833686374920,0.3662,0.4167,0.1748,0.1506,0.45
2337,1528.425165002810,1325.803309433140,0.4205,0.4829,0.1908,0.1791,0.45
2338,2157.929972136600,1871.855269131480,0.4382,0.499,0.2102,0.2064,0.45
2339,2162.272582561080,1875.622183864490,0.4305,0.4722,0.2332,0.2351,0.45
2340,2099.565288031480,1821.227935119700,0.3818,0.4055,0.2528,0.2586,0.45
2341,2032.689087494370,1763.217448231230,0.3145,0.3287,0.2667,0.2786,0.45
2342,2051.796573362110,1779.791873056510,0.248,0.2558,0.2766,0.2984,0.45
2343,2002.985632190860,1737.451751457380,0.1461,0.1656,0.2488,0.2664,0.45
2344,1953.653577768690,1694.659600090300,0.0738,0.0829,0.1627,0.1619,0.45
2345,1951.569124764940,1692.851481018440,0.0069,0.0077,0.131,0.1083,0.45
2346,1931.940525646240,1675.825026425200,0,0,0.134,0.1007,0.45
2347,1948.442445259300,1690.139302410670,0,0,0.1323,0.1037,0.45
2348,1824.591195952900,1582.706894224990,0,0,0.127,0.1079,0.45
2349,1676.247623852390,1454.029086945070,0,0,0.1329,0.1249,0.45
2350,1581.057603347610,1371.458315997320,0,0,0.1468,0.145,0.45
2351,1507.754339382250,1307.872795303970,0,0,0.1538,0.1504,0.45
2352,1450.258177362030,1257.998844238810,0,0,0.1472,0.1337,0.45
2353,1433.929962165950,1243.835244842660,0,0,0.1324,0.1074,0.45
2354,1460.333033546840,1266.738086419410,0,0,0.1228,0.0954,0.45
2355,1542.495222778160,1338.008113168120,0,0,0.1177,0.0917,0.45
2356,1665.304245582680,1444.536461817880,0.0016,0.0015,0.1019,0.0759,0.45
2357,1859.332079348800,1612.842212089130,0.0379,0.0497,0.0621,0.045,0.45
2358,2019.487551803930,1751.766027442860,0.1462,0.1606,0.0251,0.0073,0.45
2359,2027.130546151020,1758.395797372960,0.2998,0.3092,0.0652,0.0264,0.45
2360,2037.379106752810,1767.285716142890,0.3927,0.4269,0.0863,0.0551,0.45
2361,2020.877187139760,1752.971440157420,0.4483,0.4987,0.0893,0.0636,0.45
2362,2070.730354812880,1796.215621292470,0.4721,0.5412,0.0829,0.0606,0.45
2363,2114.851276725680,1834.487474979940,0.4675,0.5356,0.071,0.0509,0.45
2364,2052.317686613050,1780.243902824470,0.4274,0.4942,0.0581,0.0403,0.45
2365,1968.244748794960,1707.316433593230,0.3636,0.4254,0.0459,0.0309,0.45
2366,1924.818644550090,1669.647286263040,0.2776,0.3301,0.0344,0.0221,0.45
2367,1920.649738542570,1666.031048119350,0.1798,0.2063,0.0256,0.0164,0.45
2368,1909.011542604940,1655.935716634860,0.081,0.089,0.018,0.0159,0.45
2369,1917.870467870900,1663.620222690220,0.0073,0.0083,0.0206,0.031,0.45
2370,1915.959719284130,1661.962780207690,0,0,0.0253,0.0473,0.45
2371,1939.583519993340,1682.454796355310,0,0,0.0265,0.0481,0.45
2372,1817.469314856740,1576.529154062840,0,0,0.0253,0.0374,0.45
2373,1688.059524207000,1464.275095018900,0,0,0.0239,0.023,0.45
2374,1568.203476491120,1360.308248387590,0,0,0.0222,0.0114,0.45
2375,1452.690039199740,1260.108316489300,0,0,0.0198,0.0041,0.45
2376,1381.297523821160,1198.180238278470,0,0,0.0168,0.001,0.45
2377,1357.847427528920,1177.838898720180,0,0,0.0133,0.0003,0.45
2378,1373.480825057080,1191.399791759040,0,0,0.0094,0.0001,0.45
2379,1409.611343788820,1222.740522337750,0,0,0.0065,0.0001,0.45
2380,1424.376219232080,1235.548032430020,0.0026,0.0031,0.005,0.0001,0.45
2381,1435.493301918770,1245.191334146540,0.0737,0.0816,0.003,0.0001,0.45
2382,1554.307123132770,1348.254121241930,0.1807,0.2013,0.0002,0,0.45
2383,1719.673728097260,1491.698234275260,0.2856,0.3302,0.0029,0,0.45
2384,1796.972193653160,1558.749316522980,0.3531,0.4224,0.0068,0,0.45
2385,1829.454919628320,1586.925838725960,0.4075,0.4919,0.0062,0,0.45
2386,1859.853192599740,1613.294241857100,0.4448,0.5351,0.0052,0,0.45
2387,1868.017300197790,1620.376041555170,0.4476,0.5422,0.0049,0.0001,0.45
2388,1763.099832342150,1529.367381605450,0.4319,0.5125,0.0058,0.0007,0.45
2389,1646.717872965860,1428.414066760550,0.3791,0.4392,0.0089,0.0027,0.45
2390,1613.019216071840,1399.182808432340,0.2906,0.3252,0.0152,0.008,0.45
2391,1572.546086915620,1364.075163120600,0.1767,0.1853,0.0232,0.0153,0.45
2392,1588.526893277720,1377.937409338110,0.061,0.0656,0.037,0.0247,0.45
2393,1646.370464131910,1428.112713581920,0.0051,0.0058,0.0789,0.0524,0.45
2394,1652.450118726190,1433.386394208140,0,0,0.1322,0.1084,0.45
2395,1668.778333922260,1447.549993604290,0,0,0.1523,0.1667,0.45
2396,1579.841672428750,1370.403579872080,0,0,0.1449,0.1979,0.45
2397,1497.158369946500,1298.681523355400,0,0,0.1309,0.2041,0.45
2398,1409.611343788820,1222.740522337750,0,0,0.1168,0.1961,0.45
2399,1327.275450140530,1151.319818999730,0,0,0.1011,0.1644,0.45
2400,1255.014412677050,1088.638357842300,0,0,0.0846,0.1266,0.45
2401,1218.883893945310,1057.297627263590,0,0,0.07,0.0943,0.45
2402,1204.987540586940,1045.243500117930,0,0,0.0574,0.0769,0.45
2403,1228.263932462200,1065.434163086910,0,0,0.0477,0.0637,0.45
2404,1244.071034407340,1079.145732715100,0,0,0.0421,0.0506,0.45
2405,1208.114220092580,1047.955678725700,0.0135,0.0169,0.0298,0.0334,0.45
2406,1286.802320984300,1116.212173688000,0.0462,0.0538,0.0112,0.0116,0.45
2407,1448.694837609210,1256.642754934920,0.0908,0.1036,0.0065,0.0059,0.45
2408,1550.138217125250,1344.637883098230,0.1323,0.1551,0.0062,0.0029,0.45
2409,1627.784091515090,1411.990318524590,0.1583,0.1964,0.0075,0.0016,0.45
2410,1753.546089408270,1521.080169192810,0.1789,0.2324,0.0128,0.0047,0.45
2411,1700.218833395560,1474.822456271340,0.1926,0.2472,0.0239,0.0129,0.45
2412,1573.762017834470,1365.129899245840,0.2035,0.2501,0.0362,0.0236,0.45
2413,1520.782170655710,1319.173539503020,0.2066,0.2443,0.0462,0.0357,0.45
2414,1485.346469591890,1288.435515281590,0.1822,0.2076,0.0564,0.0507,0.45
2415,1454.600787786520,1261.765758971820,0.1331,0.1467,0.06,0.056,0.45
2416,1492.294646271070,1294.462578854420,0.0689,0.0739,0.0568,0.0483,0.45
2417,1593.216912536170,1382.005677249770,0.0084,0.0099,0.0717,0.05,0.45
2418,1624.831116426450,1409.428816506150,0,0,0.1003,0.0677,0.45
2419,1647.760099467750,1429.318126296480,0,0,0.112,0.0857,0.45
2420,1591.306163949390,1380.348234767240,0,0,0.118,0.1059,0.45
2421,1552.222670129010,1346.446002170070,0,0,0.1257,0.1324,0.45
2422,1453.558561284640,1260.861699435900,0,0,0.1311,0.1506,0.45
2423,1355.068156857250,1175.428073291040,0,0,0.1303,0.1559,0.45
2424,1307.299442187880,1133.992011227840,0,0,0.1215,0.149,0.45
2425,1293.576793246500,1122.088560671500,0,0,0.1137,0.1404,0.45
